strategy_id,coin_regime,trades,episodes,mean_profit_ratio,mean_benchmark_return,benchmark_matched_episodes,excess_return,tier,dollar_gain_usd,benchmark_dollar_gain_usd,max_drawdown,episode_excess_lcb,excess_dollar_gain_usd,lcb_grade,profit_factor,worst_trade,liquidation_rate,forced_exit_rate,total_regime_days,sortino,annualized_return,drawdown_since_peak,sortino_pts,drawdown_pts,annualized_return_pts,liquidation_pts,profit_factor_pts,worst_trade_pts,freqforge_score
BB_RTR-sideways,TRANSITION,19,9,-0.00881150251406,-0.115415134363,9,0.106603631849,VALIDATION,-79.3035226266,-1038.73620927,0.0634135095674,0.0495715734686,959.432686645,A,0.755222820534,-0.090080769433,0,0,77,-1.01130071682,-0.375919295568,0.088741903258,0,91.1258096742,0,100,15.1044564107,90.9919230567,48.3910903653
BB_RTR-transition,BEAR,6,4,-0.00785509034276,-0.01111940906,4,0.00326431871727,EXPLORATORY,-31.420361371,-44.4776362401,0.0107911051025,-0.107700198398,13.0572748691,F,0.549916144141,-0.0647466306149,0,0,118,-0.627999075767,-0.0971901008511,0.0647466306149,0,93.5253369385,0,100,10.9983228828,93.5253369385,48.8337002168
BB_RTR-transition,BULL,13,2,0.0607283416071,0.817914911546,2,-0.757186569939,EXPLORATORY,121.456683214,1635.82982309,0.00238074485438,-1.79065276356,-1514.37313988,F,8.87487329756,-0.00276348771076,0,0,127,192.707985831,0.349068420261,0.00246038246409,100,99.7539617536,57.4534210131,100,95.7807748659,99.7236512289,93.1069461998
BB_RTR-transition,SIDEWAYS,17,10,0.0281825115682,-0.0952753597344,10,0.123457871303,VALIDATION,281.825115682,-952.753597344,0.00333785891898,0.0907025185348,1234.57871303,A,16.3851917117,-0.00467771583997,0,0,251,86.1638884023,0.409825367426,0.00333785891898,100,99.6662141081,60.4912683713,100,100,99.532228416,93.9434666243
BB_RTR-transition,TRANSITION,5,4,0.00147984792589,-0.104468768588,4,0.105948616514,EXPLORATORY,5.91939170356,-417.875074351,0.0159341615018,0.0725579943376,423.794466055,A,1.09287265764,-0.0637366460071,0,0,10,-100,0.21605779718,0.0637366460071,100,93.6263353993,50.802889859,100,24.6436328819,93.6263353993,82.8540141568
BigTrader-sideways,BEAR,2,2,0.0345398720752,-0.0200146766405,2,0.0545545487157,EXPLORATORY,69.0797441505,-40.0293532809,0,-0.371835157897,109.109097431,F,inf,0.0293939350296,0,0,65,-100,0.387909332537,0,100,100,59.3954666269,100,100,100,93.909319994
BigTrader-sideways,SIDEWAYS,10,7,0.0389475370603,-0.158827785506,7,0.197775322566,VALIDATION,272.632759422,-1111.79449854,0,0.127301289711,1384.42725796,A,inf,0.0221286771555,0,0,174,-100,0.57190205281,0,100,100,68.5951026405,100,100,100,95.2892653961
BigTrader-sideways,TRANSITION,5,5,0.0326610288343,-0.115271105268,5,0.147932134102,EXPLORATORY,163.305144171,-576.355526338,0,0.122793943645,739.660670509,A,inf,0.0249163104389,0,0,48,-100,1.2417995338,0,100,100,91.208997669,100,100,100,98.6813496504
BigTrader-transition,BEAR,2,2,0.0224916992413,-0.0751935643186,2,0.0976852635599,EXPLORATORY,44.9833984826,-150.387128637,0,-0.0838597304419,195.37052712,F,inf,0.0204686802663,0,0,73,-100,0.224916992413,0,100,100,51.2458496206,100,100,100,92.6868774431
BigTrader-transition,BULL,2,2,0.0290539959407,0.817914911546,2,-0.788860915606,EXPLORATORY,58.1079918813,1635.82982309,0,-1.56558303562,-1577.72183121,F,inf,0.0267840308396,0,0,127,-100,0.167003283753,0,100,100,41.7508209383,100,100,100,91.2626231408
BigTrader-transition,SIDEWAYS,4,4,0.0237952255324,-0.0659715880409,4,0.0897668135733,EXPLORATORY,95.1809021294,-263.886352164,0,0.04363759472,359.067254293,A,inf,0.0164835164835,0,0,122,-100,0.284762535059,0,100,100,54.238126753,100,100,100,93.1357190129
BigTrader-transition,TRANSITION,2,2,0.0181369012565,-0.11988086227,2,0.138017763527,EXPLORATORY,36.273802513,-239.76172454,0,-0.0571601609239,276.035527053,F,inf,0.0115736618893,0,0,6,-100,2.20665631954,0,100,100,96.0332815977,100,100,100,99.4049922397
Cenderawasih_3_kucoin-sideways,BEAR,2,2,-0.0101188960103,-0.0200146766405,2,0.00989578063021,EXPLORATORY,-20.2377920205,-40.0293532809,0.0101188960103,-0.395570435786,19.7915612604,F,0,-0.0119508777714,0,0,65,-13.0888575473,-0.113642985961,0.0101188960103,0,98.988110399,0,100,0,98.8049122229,49.627518822
Cenderawasih_3_kucoin-sideways,SIDEWAYS,10,6,0.00775177612936,-0.156849519952,6,0.164601296081,VALIDATION,46.5106567762,-941.097119711,0.00455242800609,0.0865402972341,987.607776487,A,2.40907479586,-0.00782981121903,0,0,142,16.4390974875,0.119552040305,0.00606990400812,100,99.3930095992,29.8880100762,100,71.5340304845,99.2170188781,86.4065588475
Cenderawasih_3_kucoin-sideways,TRANSITION,7,5,0.000289752392006,-0.140709513188,5,0.14099926558,EXPLORATORY,1.44876196003,-703.547565941,0.0060394151303,0.0921270687731,704.996327901,A,1.04505672889,-0.0120788302606,0,0,50,0.544009004908,0.0105759623082,0.0120788302606,18.1336334969,98.7921169739,2.64399057705,100,22.2528364447,98.7921169739,56.7325315461
CryptoFrog_nateema-transition,BEAR,50,15,-0.00325470194593,-0.0419024408366,15,0.0386477388906,VALIDATION,-48.820529189,-628.536612548,0.0347120136626,-0.0620578861126,579.716083359,F,0.926916999817,-0.0868263996073,0,0,520,-0.138558860226,-0.0342682560654,0.0868246763399,0,91.317532366,0,100,18.5383399963,91.3173600393,48.8149530951
CryptoFrog_nateema-transition,BULL,58,11,0.0236213604415,0.0861206964884,11,-0.0624993360469,VALIDATION,259.834964856,947.327661372,0.00428029294768,-0.285859571821,-687.492696516,F,1.78938794362,-0.0868193168557,0,0,329,1.18602019158,0.288266754324,0.0867538246153,39.5340063861,91.3246175385,54.4133377162,100,59.469397181,91.3180683144,70.9554031881
CryptoFrog_nateema-transition,SIDEWAYS,56,30,0.00745476979605,-0.0249827353235,30,0.0324375051195,VALIDATION,223.643093882,-749.482059704,0.00575372781977,-0.0300000222025,973.125153586,D,1.69094108189,-0.0866342138427,0,0,892,0.61524292407,0.0915131494022,0.0372090489696,20.508097469,96.279095103,22.8782873506,100,54.5470540946,91.3365786157,62.2169045166
CryptoFrog_nateema-transition,TRANSITION,46,19,-0.0015902265609,-0.065785649434,19,0.0641954228731,VALIDATION,-30.2143046571,-1249.92733925,0.0173359916049,0.0323471903405,1219.71303459,A,0.938183881891,-0.086828156712,0,0,134,-0.172808901749,-0.0823001582078,0.0868256801427,0,91.3174319857,0,100,18.7636776378,91.3171843288,48.8374441931
CustomStoplossWithPSAR-downtrend,BEAR,14,11,0.293758177767,-0.106278916288,11,0.400037094055,VALIDATION,3231.33995543,-1169.06807917,0.201388970068,0.0402436488566,4400.40803461,A,3.2920986113,-0.201598401598,0,0.285714285714,415,4275.4630553,2.84202188851,0.201493090096,100,49.6267274759,99.2101094426,100,74.8453697924,79.8401598402,82.7567512486
CustomStoplossWithPSAR-downtrend,SIDEWAYS,4,4,-0.201520159049,0.0233701767181,4,-0.224890335768,EXPLORATORY,-806.080636198,93.4807068723,0.201523985059,-0.727848324467,-899.56134307,F,0,-0.201549907818,0,0,102,-24113.1114003,-2.88450423738,0.201523985059,100,49.6190037351,0,100,0,79.8450092182,60.3892518556
CustomStoplossWithPSAR-downtrend,TRANSITION,1,1,-0.0260355166689,-0.152289156627,1,0.126253639958,EXPLORATORY,-26.0355166689,-152.289156627,0.0260355166689,,126.253639958,,0,-0.0260355166689,0,1,7,-100,-1.35756622631,0.0260355166689,100,97.3964483331,0,100,0,97.3964483331,74.0887569166
E0V1E_protections-sideways,BEAR,2,2,0.0403086277986,-0.0200146766405,2,0.0603233044391,EXPLORATORY,80.6172555972,-40.0293532809,0,-0.332191666771,120.646608878,F,inf,0.0400893338363,0,0,65,-100,0.452696896815,0,100,100,62.6348448408,100,100,100,94.3952267261
E0V1E_protections-sideways,SIDEWAYS,8,4,0.0757954561255,-0.205592229501,4,0.281387685626,EXPLORATORY,303.181824502,-822.368918004,0,0.196287812468,1125.55074251,A,inf,0.0137860332167,0,0,96,-100,1.15272256191,0,100,100,90.7636128095,100,100,100,98.6145419214
E0V1E_protections-sideways,TRANSITION,6,4,0.0293830469937,-0.130306458977,4,0.159689505971,EXPLORATORY,117.532187975,-521.225835908,0.0554027911887,0.052768433722,638.758023883,A,3.01861310438,-0.0554027911887,0,0,19,5.65632102982,2.25785519004,0.0554027911887,100,94.4597208811,96.2892759502,100,73.8197991414,94.4597208811,94.8862736151
FSampleStrategy-sideways,BEAR,24,13,0.0394291528742,-0.0374519014534,13,0.0768810543276,VALIDATION,512.578987364,-486.874718894,0.0750492620946,-0.113005780125,999.453706258,F,1.44201428242,-0.128435145647,0,0,391,3.85272548863,0.47849445112,0.104728040461,100,88.1087838156,63.924722556,100,42.1007141208,87.1564854353,84.5416242929
FSampleStrategy-sideways,BULL,4,3,-0.0697315431162,0.129686584679,3,-0.199418127795,EXPLORATORY,-209.194629349,389.059754037,0.0524735900078,-0.6180538328,-598.254383385,F,0,-0.0545998464662,0,0,52,-173.486745203,-1.46838537908,0.0524735900078,100,94.7526409992,0,100,0,94.5400153534,73.1421617851
FSampleStrategy-sideways,SIDEWAYS,93,49,0.112288823777,-0.0347881433481,49,0.147076967125,VALIDATION,5502.15236508,-1704.61902405,0.0538596136057,0.0578527490405,7206.77138914,A,2.43369268889,-0.0663036814039,0,0.0645161290323,1448,101.317685055,1.38693757822,0.0568949089084,100,94.3105091092,91.9346878911,100,71.6263475833,93.3696318596,93.8674284052
FSampleStrategy-sideways,TRANSITION,36,21,-0.103177175533,-0.0575898376611,21,-0.0455873378721,VALIDATION,-2166.7206862,-1209.38659088,0.099028018186,-0.0768491414276,-957.334095313,F,0.0232671502095,-0.172378127202,0,0,172,-17.9144169654,-4.59798285152,0.099028018186,0,90.0971981814,0,100,0.465343004191,82.7621872798,45.8470525737
FSampleStrategy-trend,BEAR,22,16,-0.0160564569244,-0.0800547331799,16,0.0639982762555,VALIDATION,-256.903310791,-1280.87573088,0.101275194006,-0.0304429625357,1023.97242009,D,0.734888389227,-0.150363330931,0,0,490,-1.93927628175,-0.191366751915,0.101275194006,0,89.4899223974,0,100,14.6977677845,84.9636669069,47.3386240685
FSampleStrategy-trend,BULL,46,28,0.00157051148279,0.217178310731,28,-0.215607799248,VALIDATION,43.9743215181,6080.99270046,0.06847630539,-0.412960339984,-6037.01837894,F,1.01968751603,-0.0698760887495,0,0,661,1.27233888637,0.0242823409291,0.06847630539,42.4112962123,93.152369461,6.07058523226,100,20.9843758016,93.0123911251,61.2011808958
FSampleStrategy-trend,SIDEWAYS,24,16,-0.0822775817504,-0.0854012505562,16,0.00312366880573,VALIDATION,-1316.44130801,-1366.4200089,0.0601975419258,-0.0689324854918,49.9787008916,F,0,-0.0890404905626,0,0,486,-28.5363148177,-0.988685344491,0.0601975419258,0,93.9802458074,0,100,0,91.0959509437,47.6046565462
FSampleStrategy-trend,TRANSITION,14,13,-0.0561019210233,-0.0639179330477,13,0.00781601202444,VALIDATION,-729.324973303,-830.93312962,0.05331700673,-0.0383597145093,101.608156318,D,0,-0.0540103901601,0,0,82,-476.439803485,-3.2463855519,0.05331700673,100,94.668299327,0,100,0,94.598960984,73.1269709301
FastSupertrend_optim3_rsi_80-trend,BEAR,670,65,0.0282620516713,-0.0166391942858,65,0.044901245957,VALIDATION,1837.03335863,-1081.54762857,0.0310611780374,-0.00470361646436,2918.58098721,C,1.15042836896,-0.102547322115,0,0,1603,1.36070786958,0.41828894317,0.102487247672,45.3569289861,89.0051009312,60.9144471585,100,27.5214184482,89.7452677885,69.4543431768
FastSupertrend_optim3_rsi_80-trend,BULL,605,57,0.0791426043903,0.0885066967611,57,-0.00936409237077,VALIDATION,4511.12845025,5044.88171538,0.0482931505483,-0.0613312513474,-533.753265134,F,1.47281626242,-0.104756386769,0,0,898,4.07980244412,1.83358784448,0.104756386769,100,88.0974452924,94.1679392224,100,43.6408131208,89.5243613231,89.4660696509
FastSupertrend_optim3_rsi_80-trend,SIDEWAYS,385,55,0.0417662053819,0.0496609665571,55,-0.00789476117519,VALIDATION,2297.14129601,2731.35316064,0.0111853956892,-0.0526147776162,-434.211864636,F,1.39347100546,-0.104789516403,0,0,1332,2.55291900797,0.629471901683,0.103840632716,85.0973002657,88.4637469136,71.4735950842,100,39.6735502729,89.5210483597,82.0307609207
FastSupertrend_optim3_rsi_80-trend,TRANSITION,264,76,-0.00662395364371,-0.00112160230942,76,-0.00550235133429,VALIDATION,-503.420476922,-85.2417755156,0.0286655870996,-0.0263795150234,-418.178701406,D,0.908436381703,-0.105377130797,0,0,482,-1.1638810876,-0.381220900573,0.101915772865,0,89.233690854,0,100,18.1687276341,89.4622869203,48.0715241689
FastSupertrend_optim3_rsi_80-uptrend,BEAR,72,21,-0.0149469371419,-0.0584155309689,21,0.043468593827,VALIDATION,-313.88567998,-1226.72615035,0.0217134965688,-0.0109207902063,912.840470368,C,0.796903759418,-0.102202202202,0,0,624,-1.1841576715,-0.183603001911,0.102187786751,0,89.1248852996,0,100,15.9380751884,89.7797797798,47.8530068217
FastSupertrend_optim3_rsi_80-uptrend,BULL,750,54,0.0974429976825,0.10508359489,54,-0.00764059720726,VALIDATION,5261.92187485,5674.51412405,0.0482931505339,-0.0547047716476,-412.592249192,F,1.453646005,-0.10475638678,0,0,846,4.24452808669,2.27021452047,0.10475638678,100,88.097445288,96.3510726024,100,42.68230025,89.524361322,89.6976883696
FastSupertrend_optim3_rsi_80-uptrend,SIDEWAYS,415,50,0.0652200120455,0.0725649747102,50,-0.0073449626647,VALIDATION,3261.00060228,3628.24873551,0.0189064184586,-0.0609844074811,-367.248133235,F,1.59838394782,-0.104789516395,0,0,1065,3.88265469867,1.11761992472,0.103324474957,100,88.6702100172,90.5880996236,100,49.9191973909,89.5210483605,89.699792023
FastSupertrend_optim3_rsi_80-uptrend,TRANSITION,223,57,0.000712034543665,0.00496921520997,57,-0.00425718066631,VALIDATION,40.5859689889,283.245266968,0.027705291653,-0.0299711210306,-242.65929798,D,1.00938666649,-0.105377130807,0,0,349,0.113861973489,0.042446643785,0.101824286697,3.79539911629,89.2702853212,10.6116609462,100,20.4693333247,89.4622869193,50.8513322757
GodCard-downtrend,BEAR,22,16,0.0051364993174,-0.0939301680409,16,0.0990666673583,VALIDATION,82.1839890785,-1502.88268865,2.47542044705e-06,0.043632256748,1585.06667773,A,3689.89024605,-2.22494654566e-05,0,0,544,913.462938474,0.0551418309074,1.11393920117e-05,100,99.9988860608,13.7854577269,100,100,99.9977750535,87.0673176796
GodCard-downtrend,SIDEWAYS,2,2,0.0006822930503,-0.208043324826,2,0.208725617876,EXPLORATORY,1.3645861006,-416.086649651,1.09397819701e-05,0.111063416069,417.451235752,A,125.736133163,-1.09397819701e-05,0,0,75,-100,0.00664098568959,1.09397819701e-05,100,99.9989060218,1.6602464224,100,100,99.9989060218,85.248654071
GodCard-downtrend,TRANSITION,4,4,0.00216746565147,-0.069084641262,4,0.0712521069134,EXPLORATORY,8.66986260588,-276.338565048,0,-0.0230164862972,285.008427654,D,inf,2.09743970778e-06,0,0,35,-100,0.0904142814614,0,100,100,22.6035703653,100,100,100,88.3905355548
GodCard-sideways,BEAR,2,2,0.00714738071238,-0.0159492233993,2,0.0230966041116,EXPLORATORY,14.2947614247,-31.8984467985,0,-0.186984683439,46.1932082233,F,inf,0.00347438913645,0,0,40,-100,0.130439698001,0,100,100,32.6099245002,100,100,100,89.891488675
GodCard-sideways,BULL,1,1,0.0107017982018,-0.125953810154,1,0.136655608355,EXPLORATORY,10.7017982018,-125.953810154,0,,136.655608355,,inf,0.0107017982018,0,0,9,-100,0.434017371517,0,100,100,61.7008685759,100,100,100,94.2551302864
GodCard-sideways,SIDEWAYS,14,11,0.00929228091506,-0.0644453150778,11,0.0737375959929,VALIDATION,102.215090066,-708.898465856,0,-0.00640190025359,811.113555922,C,inf,0.000226784176255,0,0,360,-100,0.103634744094,0,100,100,25.9086860236,100,100,100,88.8863029035
GodCard-sideways,TRANSITION,6,5,-0.00460902031375,-0.130373535819,5,0.125764515506,EXPLORATORY,-23.0451015687,-651.867679097,0.0443903922165,0.0706647338741,628.822577529,A,0.740426921029,-0.088780784433,0,0,52,-100,-0.161758886011,0.088780784433,100,91.1219215567,0,100,14.8085384206,91.1219215567,73.3735263869
Hacklemost-sideways,BEAR,1,1,0.0126613885066,-0.0824022346369,1,0.0950636231435,EXPLORATORY,12.6613885066,-82.4022346369,0,,95.0636231435,,inf,0.0126613885066,0,0,34,-100,0.135923729556,0,100,100,33.980932389,100,100,100,90.0971398584
Hacklemost-sideways,SIDEWAYS,6,3,0.0368177230264,-0.101796364623,3,0.138614087649,EXPLORATORY,110.453169079,-305.389093868,0,-0.0203849236521,415.842262947,D,inf,0.00490634649104,0,0,73,-100,0.552265845396,0,100,100,67.6132922698,100,100,100,95.1419938405
Hacklemost-sideways,TRANSITION,2,2,0.012741687389,-0.150381322427,2,0.163123009816,EXPLORATORY,25.483374778,-300.762644854,0,-0.265797538959,326.246019632,F,inf,0.00224881501477,0,0,7,-100,1.32877597057,0,100,100,91.6438798528,100,100,100,98.7465819779
Hammer-transition,BEAR,2,2,-2.67926718158e-05,-0.0751935643186,2,0.0751667716468,EXPLORATORY,-0.0535853436316,-150.387128637,2.67926718158e-05,-0.0934491082358,150.333543294,F,0,-5.15442004804e-05,0,0,73,-2.4204660767,-0.000267926718158,2.67926718158e-05,0,99.9973207328,0,100,0,99.99484558,49.9988147412
Hammer-transition,BULL,9,1,0.27298089739,0.69262424818,1,-0.41964335079,EXPLORATORY,272.98089739,692.62424818,4.39868859238e-06,,-419.64335079,,8866.65853362,-3.07908201466e-05,0,0,58,-100,1.71789702668,3.07908201466e-05,100,99.996920918,93.5894851334,100,100,99.996920918,99.0373450913
Hammer-transition,SIDEWAYS,5,5,0.0281588841261,-0.0980841767848,5,0.126243060911,EXPLORATORY,140.794420631,-490.420883924,0,0.0900771456089,631.215304555,A,inf,0.00770529434555,0,0,154,-100,0.333701061885,0,100,100,56.6850530942,100,100,100,93.5027579641
Hammer-transition,TRANSITION,3,3,0.00965779494107,-0.0202911897034,3,0.0299489846445,EXPLORATORY,28.9733848232,-60.8735691102,1.0498532666e-05,-0.0710015584346,89.8469539334,F,920.91854941,-3.14955979981e-05,0,0,21,-100,0.503585021927,3.14955979979e-05,100,99.9968504402,65.1792510964,100,100,99.9968504402,94.7757853185
MFI2-downtrend,BEAR,16,16,0.0312312677141,-0.127873980861,16,0.159105248575,VALIDATION,499.700283425,-2045.98369377,5.77683233173e-08,0.0927619346044,2545.6839772,A,786371.382116,-6.35451556657e-07,0,0,640,-100,0.284985317891,6.35451556491e-07,100,99.9999364548,54.2492658945,100,100,99.9999364548,93.1373676434
MFI2-downtrend,BULL,26,4,0.0832012117148,-0.0363751053303,4,0.119576317045,EXPLORATORY,332.804846859,-145.500421321,0.013888246189,-0.466313719038,478.30526818,F,1.72701628273,-0.235541143349,0,0,97,0.957346503494,1.25230689798,0.235541143349,31.9115501165,41.1147141628,91.2615344899,100,56.3508141363,76.4458856651,60.2254662234
MFI2-downtrend,SIDEWAYS,4,2,0.0615138312519,-0.217002727319,2,0.278516558571,EXPLORATORY,123.027662504,-434.005454638,0,0.17448439157,557.033117141,A,inf,0.00751880210866,0,0,35,-100,1.28300276611,0,100,100,91.4150138306,100,100,100,98.7122520746
MFI2-downtrend,TRANSITION,4,4,0.0179636795626,-0.126444259797,4,0.144407939359,EXPLORATORY,71.8547182502,-505.777039186,1.2638083403e-05,0.0842906241536,577.631757436,A,2843.78541131,-2.52761668061e-05,0,0,30,-100,0.874232405378,2.52761668061e-05,100,99.9974723833,83.7116202689,100,100,99.9974723833,97.5558583745
NFI46Z-downtrend,BEAR,40,19,-0.000173671700163,-0.123737735827,19,0.123564064127,VALIDATION,-3.29976230309,-2351.01698071,0.00913100166772,0.0817500243384,2347.7172184,A,0.985952663274,-0.0592121086179,0,0,710,-0.016913593313,-0.00169635667694,0.0501312379096,0,94.986876209,0,100,19.7190532655,94.0787891382,50.1265032926
NFI46Z-downtrend,BULL,8,3,0.0303200488816,0.00475820254304,3,0.0255618463386,EXPLORATORY,90.9601466448,14.2746076291,0,-1.01330259817,76.6855390157,F,inf,0.00494381574836,0,0,78,-100,0.425646840069,0,100,100,61.2823420034,100,100,100,94.1923513005
NFI46Z-downtrend,SIDEWAYS,3,3,0.00093703645845,-0.16702192031,3,0.167958956769,EXPLORATORY,2.81110937535,-501.065760931,0.0158357904892,0.0540660324328,503.876870306,A,1.1775162015,-0.0158357904892,0,0,82,-100,0.0125128649025,0.0158357904892,100,98.4164209511,3.12821622562,100,28.8758100749,98.4164209511,77.8025607742
NFI46Z-downtrend,TRANSITION,4,4,0.00256035134171,-0.0678452652623,4,0.0704056166041,EXPLORATORY,10.2414053669,-271.381061049,0.00326812501265,0.0259454211353,281.622466416,A,2.56686254767,-0.0065362500253,0,0,19,-100,0.196742787311,0.0065362500253,100,99.3463749975,49.1856968277,100,72.1257345538,99.3463749975,89.3616592286
NostalgiaForInfinityX-transition,BEAR,3,1,0.0327378153586,-0.0484626810249,1,0.0812004963835,EXPLORATORY,32.7378153586,-48.4626810249,0,,81.2004963835,,inf,0.0016059360463,0,0,47,-100,0.254240480976,0,100,100,52.7120240488,100,100,100,92.9068036073
NostalgiaForInfinityX-transition,BULL,7,1,0.112267361057,0.69262424818,1,-0.580356887123,EXPLORATORY,112.267361057,692.62424818,0,,-580.356887123,,inf,0.00323993710978,0,0,58,-100,0.706510116995,0,100,100,75.3255058497,100,100,100,96.2988258775
NostalgiaForInfinityX-transition,TRANSITION,3,2,0.0136595851911,-0.0660726324422,2,0.0797322176333,EXPLORATORY,27.3191703822,-132.145264884,0,-0.194285672027,159.464435267,F,inf,0.00100028726638,0,0,4,-100,2.49287429738,0,100,100,97.4643714869,100,100,100,99.619655723
OversoldReversion-downtrend,BEAR,11,8,0.078544354252,-0.187877142058,8,0.26642149631,VALIDATION,628.354834016,-1503.01713647,0.0293561446488,0.173962276851,2131.37197048,A,4.96020263813,-0.0857921850682,0,0,339,5.43048090735,0.676547240165,0.0488589372273,100,95.1141062773,73.8273620082,100,81.100759893,91.4207814932,92.1047850092
OversoldReversion-downtrend,SIDEWAYS,4,2,0.0804513329765,0.487467317404,2,-0.407015984428,EXPLORATORY,160.902665953,974.934634808,0.0173052324442,-1.21588401871,-814.031968855,F,5.64895997415,-0.0346104648884,0,0,81,-100,0.725055223122,0.0346104648884,100,96.5389535112,76.2527611561,100,83.6835999031,96.5389535112,93.5949078926
OversoldReversion-downtrend,TRANSITION,3,1,0.176902267848,-0.125654450262,1,0.30255671811,EXPLORATORY,176.902267848,-125.654450262,0.0351398529279,,302.55671811,,6.0342347252,-0.0351398529279,0,0,18,-100,3.58718487581,0.0351398529279,100,96.4860147072,100,100,85.1283802195,96.4860147072,97.2829431695
SARCross-sideways,BEAR,2,2,0.0390092384986,-0.0512697938404,2,0.090279032339,EXPLORATORY,78.0184769972,-102.539587681,0,-0.105942377755,180.558064678,F,inf,0.0389552159195,0,0,43,-100,0.662249862883,0,100,100,73.1124931442,100,100,100,95.9668739716
