strategy_id,coin_regime,trades,episodes,mean_profit_ratio,mean_benchmark_return,benchmark_matched_episodes,excess_return,tier,dollar_gain_usd,benchmark_dollar_gain_usd,max_drawdown,episode_excess_lcb,excess_dollar_gain_usd,lcb_grade,profit_factor,worst_trade,liquidation_rate,forced_exit_rate,total_regime_days,sortino,annualized_return,drawdown_since_peak,sortino_pts,drawdown_pts,annualized_return_pts,liquidation_pts,profit_factor_pts,worst_trade_pts,freqforge_score
E0V1E_protections-sideways,SIDEWAYS,21,15,0.047806702529,-0.145757267503,15,0.193563970032,VALIDATION,717.100537934,-2186.35901254,0.0069746134188,0.150338720322,2903.45955048,A,52.361720728,-0.00698715670435,0,0,395,16959.8487169,0.662637205939,0.00698715670435,100,99.3012843296,73.131860297,100,100,99.3012843296,95.7252285599
FSampleStrategy-sideways,SIDEWAYS,199,78,0.0595566255682,-0.0307182619019,78,0.0902748874701,VALIDATION,4645.41679432,-2396.02442835,0.0576110137599,0.0252749491831,7041.44122267,A,1.51114445792,-0.163752633323,0,0.035175879397,1828,14.6208804976,0.927558604993,0.0576110137599,100,94.238898624,86.3779302497,100,45.557222896,83.6247366677,89.4346101498
FSampleStrategy-sideways,TRANSITION,2,2,0.0216033241672,-0.0321960659024,2,0.0537993900696,EXPLORATORY,43.2066483343,-64.3921318048,0.0518012660849,-0.158636548046,107.598780139,F,1.83408479367,-0.0518012660849,0,0,4,-100,3.9426066605,0.0518012660849,100,94.8198733915,100,100,61.7042396835,94.8198733915,94.3573796554
FSampleStrategy-trend,BEAR,11,7,0.00211748227494,-0.0989930213803,7,0.101110503655,VALIDATION,14.8223759246,-692.951149662,0.0261444625904,-0.0343992818652,707.773525586,D,1.05725306137,-0.0522889251807,0,0,207,7.45415920088,0.0261360734902,0.0522889251807,100,94.7711074819,6.53401837256,100,22.8626530685,94.7711074819,76.4362556814
FSampleStrategy-trend,BULL,84,42,-0.00256642894373,0.109118642206,42,-0.11168507115,VALIDATION,-107.790015637,4582.98297266,0.0850383342833,-0.251612627686,-4690.77298829,F,0.973202845843,-0.117106471421,0,0.0119047619048,811,-0.788801113358,-0.0485121525369,0.0850383342833,0,91.4961665717,0,100,19.4640569169,88.2893528579,48.6493826204
FastSupertrend_optim3_rsi_80-trend,BEAR,1038,91,0.0536457763952,-0.000375104192626,91,0.0540208805878,VALIDATION,4881.76565196,-34.134481529,0.02008891087,0.00962842898624,4915.90013349,B,1.28003402378,-0.102547322101,0,0,1841,2.62469847555,0.96786771481,0.102487247676,87.4899491849,89.0051009296,88.3933857405,100,34.0017011888,89.7452677899,84.7574672876
FastSupertrend_optim3_rsi_80-trend,BULL,791,77,0.059848514419,0.0692825597119,77,-0.00943404529294,VALIDATION,4608.33561026,5334.75709782,0.0645855829131,-0.0445920393829,-726.421487556,D,1.34556609046,-0.10475638677,0,0,1064,3.5886471803,1.58086700916,0.10475638677,100,88.097445292,92.9043350458,100,37.278304523,89.524361323,88.6402781645
FastSupertrend_optim3_rsi_80-trend,TRANSITION,2,2,0.0232892869332,-0.0821601371815,2,0.105449424115,EXPLORATORY,46.5785738664,-164.320274363,0,-0.354442213455,210.898848229,F,inf,0.0205786267518,0,0,14,-100,1.21436996152,0,100,100,91.0718498076,100,100,100,98.6607774711
FastSupertrend_optim3_rsi_80-uptrend,BEAR,1,1,-0.101639488364,0.127314304144,1,-0.228953792508,EXPLORATORY,-101.639488364,127.314304144,0.101639488364,,-228.953792508,,0,-0.101639488364,0,0,6,-100,-6.18306887548,0.101639488364,100,89.3442046544,0,100,0,89.8360511636,71.31965628
FastSupertrend_optim3_rsi_80-uptrend,BULL,1267,88,0.0974140134325,0.0540774342185,88,0.043336579214,VALIDATION,8572.43318206,4758.81421123,0.0645855829235,0.00584898674003,3813.61897083,B,1.42939541726,-0.104756386781,0,0,1087,4.98216217756,2.87850792222,0.104756386781,100,88.0974452876,99.3925396111,100,41.4697708628,89.5243613219,90.032655482
FastSupertrend_optim3_rsi_80-uptrend,TRANSITION,2,2,0.0181288942628,-0.0303831370172,2,0.0485120312801,EXPLORATORY,36.2577885257,-60.7662740344,0,-0.0562393885484,97.0240625601,F,inf,0.0170179066201,0,0,19,-100,0.696531200625,0,100,100,74.8265600313,100,100,100,96.2239840047
GodCard-downtrend,BEAR,31,21,0.00232253037522,-0.0801158319996,21,0.0824383623748,VALIDATION,48.7731378796,-1682.43247199,0.00807460944775,0.0387191855495,1731.20560987,A,1.54898131934,-0.0888207039253,0,0,668,0.126287081883,0.0266499930031,0.0888207039253,4.2095693961,91.1179296075,6.66249825076,100,47.449065967,91.1179296075,53.687949046
GodCard-sideways,SIDEWAYS,39,33,0.0035407089991,-0.0614256031101,33,0.0649663121092,VALIDATION,116.84339697,-2027.04490263,0.0102328280056,0.0270195835778,2143.8882996,A,1.43915445712,-0.0887977077525,0,0,1063,0.24727856464,0.0401202633059,0.0887977077525,8.24261882135,91.1202292248,10.0300658265,100,41.9577228558,91.1202292248,54.6530170936
Hacklemost-sideways,SIDEWAYS,15,8,0.0448131969603,-0.151165210948,8,0.195978407909,VALIDATION,358.505575683,-1209.32168759,0,0.130665145106,1567.82726327,A,inf,0.00236008532952,0,0,200,-100,0.654272675621,0,100,100,72.713633781,100,100,100,95.9070450672
Hammer-transition,TRANSITION,19,16,0.0216660615352,-0.0725406567998,16,0.094206718335,VALIDATION,346.656984564,-1160.6505088,0.0844505483263,0.048738792711,1507.30749336,A,2.36690873109,-0.253351644979,0,0,109,1.14923319987,1.16082384739,0.253351644979,38.3077733289,36.6620887552,90.804119237,100,71.3759077416,74.6648355021,61.967157731
MFI2-downtrend,BEAR,33,26,0.0301091751536,-0.0772442868901,26,0.107353462044,VALIDATION,782.838553994,-2008.35145914,2.29125853096e-05,0.0560773953643,2791.19001314,A,5845.51736464,-6.45708641482e-05,0,0,825,2560.17662978,0.346346754191,6.45708641482e-05,100,99.9935429136,57.3173377096,100,100,99.9935429136,93.5953406762
NFI46Z-downtrend,BEAR,57,23,-0.00376524583983,-0.107397945973,23,0.103632700133,VALIDATION,-86.600654316,-2470.15275737,0.0194775779902,0.0634537597168,2383.55210306,A,0.787183176074,-0.0779103119608,0,0,823,-0.320446258107,-0.0384073375764,0.0779103119608,0,92.2089688039,0,100,15.7436635215,92.2089688039,48.8475054335
NostalgiaForInfinityX-transition,TRANSITION,11,7,0.0365831058119,-0.129677358323,7,0.166260464135,VALIDATION,256.081740683,-907.741508263,0.0642793296929,0.0954410704146,1163.82324895,A,4.98388940747,-0.0642793296929,0,0,53,-100,1.76358179904,0.0642793296929,100,93.5720670307,93.8179089952,100,81.189585278,93.5720670307,94.9418683378
OversoldReversion-downtrend,BEAR,16,10,0.104781266108,-0.168913684322,10,0.27369495043,VALIDATION,1047.81266108,-1689.13684322,0.0107283579417,0.182357571828,2736.9495043,A,7.59604594035,-0.0858268635339,0,0,423,6.75913451291,0.904140948687,0.0858268635339,100,91.4173136466,85.2070474343,100,90.9851722763,91.4173136466,93.8756341191
SARCross-sideways,SIDEWAYS,21,20,0.0279663076859,-0.105121898078,20,0.133088205764,VALIDATION,559.326153719,-2102.43796156,0,0.0782689740628,2661.76411528,A,inf,0.000140573712002,0,0,500,-100,0.408308092215,0,100,100,60.4154046107,100,100,100,94.0623106916
SARCross-transition,TRANSITION,11,11,0.0177713397385,-0.101939746619,11,0.119711086358,VALIDATION,195.484737123,-1121.33721281,0.000149637596446,0.0740577345342,1316.82194994,A,371.788132594,-0.000299275192892,0,0,75,1203.40706902,0.951359053999,0.000299275192892,100,99.9700724807,87.5679527,100,100,99.9700724807,98.1247182732
SimpleBollinger-downtrend,BEAR,10,10,0.0245901791269,-0.145126529175,10,0.169716708302,VALIDATION,245.901791269,-1451.26529175,0,0.0819863052441,1697.16708302,A,inf,0.00566630297843,0,0,384,-100,0.233734775555,0,100,100,51.6867387778,100,100,100,92.7530108167
Squeeze001-downtrend,BEAR,28,22,0.012977046314,-0.0994724580742,22,0.112449504388,VALIDATION,285.495018908,-2188.39407763,2.56664843104e-05,0.0578774861246,2473.88909654,A,464.010246229,-0.00018510100254,0,0,768,671.071013018,0.135684481642,0.00018510100254,100,99.9814898997,33.9211204106,100,100,99.9814898997,90.0816895265
TheRealPullbackV2-sideways,SIDEWAYS,60,40,0.01447453416,-0.0603585681706,40,0.0748331023306,VALIDATION,578.981366401,-2414.34272682,0.0367892753704,0.0296454511815,2993.32409323,A,2.08554494258,-0.0369265610441,0,0,1142,2.93484579222,0.185050962116,0.0369265610441,97.8281930738,96.3073438956,46.262740529,100,70.3207935347,96.3073438956,87.1361090647
adxbbrsi2-transition,TRANSITION,41,32,6.33918862239e-05,-0.0938185874316,32,0.0938819793178,VALIDATION,2.02854035916,-3002.19479781,0.0111628296983,0.067662977733,3004.22333817,A,1.00625948098,-0.323722061252,0,0,239,0.00401153422787,0.00309798004642,0.323722061252,0.133717807596,19.069484687,0.774495011606,100,20.3129740491,67.6277938748,28.7110516678
cryptotank-downtrend,BEAR,162,50,0.0488722096868,-0.0163937681406,50,0.0652659778274,VALIDATION,2443.61048434,-819.688407032,0.00294434692583,0.0220286934989,3263.29889137,A,3.3037947511,-0.208621210675,0,0,1321,1.09885918999,0.675183820427,0.208621210675,36.6286396664,47.8446973313,73.7591910213,100,74.8892303166,79.1378789325,62.5849238275
cryptotank-sideways,SIDEWAYS,181,46,0.0057645970476,-0.0653088498687,46,0.0710734469162,VALIDATION,265.171464189,-3004.20709396,0.0181605230914,0.0206407503977,3269.37855815,A,1.07735448313,-0.251498501499,0,0,1089,0.114746495129,0.0888774879974,0.212105668774,3.82488317095,46.9735828065,22.2193719993,100,23.8677241563,74.8501498501,40.9043096949
cryptotank-transition,TRANSITION,134,48,0.0460356346894,-0.0411111104847,48,0.0871467451741,VALIDATION,2209.71046509,-1973.33330327,0.040010228272,0.0619502412232,4183.04376836,A,3.6605807443,-0.202945465327,0,0,325,2.93866332249,2.48167483003,0.202945465327,97.9554440829,49.2636336683,97.4083741501,100,76.2271777911,79.7054534673,82.0092886861
eltoro1_4-transition,BEAR,1,1,0.029237915752,0.0263025800953,1,0.0029353356567,EXPLORATORY,29.237915752,26.3025800953,0,,2.9353356567,,inf,0.029237915752,0,0,7,-100,1.52454846421,0,100,100,92.6227423211,100,100,100,98.8934113482
eltoro1_4-transition,TRANSITION,218,108,0.00904140903994,-0.0305390175287,108,0.0395804265687,VALIDATION,976.472176313,-3298.2138931,0.0251320921072,0.0229664707992,4274.68606942,A,1.23837238457,-0.251496766089,0,0.0045871559633,703,0.40479823712,0.506987687559,0.251320921072,13.4932745707,37.169769732,65.349384378,100,31.9186192285,74.8503233911,48.1450629943
eltoro1_4_simple-downtrend,BEAR,193,73,0.0178843152052,-0.0134652589183,73,0.0313495741235,VALIDATION,1305.55500998,-982.963901038,0.0118006285011,0.00505943395337,2288.51891102,B,1.25692905956,-0.251089796956,0,0.0103626943005,1718,0.747542225129,0.277373445077,0.239007863226,24.918074171,40.2480341935,53.8686722539,100,32.8464529781,74.8910203044,50.1455752574
